chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr19	51701914	51705276	genic|chr19:51701914-51705276	SPACA6P-AS	51693456	cd4_activated_scale	0.032216
chr19	52027575	52029284	genic|chr19:52027575-52029284	ZNF614	52030240	cd4_activated_scale	0.097894
chr19	53196308	53197755	intergenic|chr19:53196308-53197755	ZNF665	53193386	cd4_activated_scale	0.021403
chr19	53520134	53521998	genic|chr19:53520134-53521998	ZNF331	53519527	cd4_activated_scale	0.035171
chr19	53865933	53866844	genic|chr19:53865933-53866844	MYADM	53864763	cd4_activated_scale	0.055371
chr19	53877355	53877965	intergenic|chr19:53877355-53877965	AC008440.2	53876049	cd4_activated_scale	0.029474
chr19	54188157	54188657	genic|chr19:54188157-54188657	MBOAT7	54189882	cd4_activated_scale	0.051211
chr19	54188157	54188657	genic|chr19:54188157-54188657	TSEN34	54189938	cd4_activated_scale	0.051211
chr19	54220393	54221904	genic|chr19:54220393-54221904	LILRB3	54223506	cd4_activated_scale	0.023909
chr19	54220393	54221904	genic|chr19:54220393-54221904	AC245052.7	54224523	cd4_activated_scale	0.022918
chr19	54361599	54365372	genic|chr19:54361599-54365372	LAIR1	54370558	cd4_activated_scale	0.155485
chr19	54372017	54372672	intergenic|chr19:54372017-54372672	LAIR1	54370558	cd4_activated_scale	0.021986
chr19	54374897	54375790	intergenic|chr19:54374897-54375790	LAIR1	54370558	cd4_activated_scale	0.031848
chr19	54377787	54378941	intergenic|chr19:54377787-54378941	LAIR1	54370558	cd4_activated_scale	0.047203
chr19	54387973	54389292	intergenic|chr19:54387973-54389292	LAIR1	54370558	cd4_activated_scale	0.037959
chr19	55486700	55487504	genic|chr19:55486700-55487504	SSC5D	55488404	cd4_activated_scale	0.022190
chr19	55626246	55627053	intergenic|chr19:55626246-55627053	ZNF784	55624601	cd4_activated_scale	0.025741
chr19	56139813	56142076	genic|chr19:56139813-56142076	ZNF787	56121295	cd4_activated_scale	0.042823
chr19	56139813	56142076	genic|chr19:56139813-56142076	ZNF444	56132599	cd4_activated_scale	0.064665
chr19	56139813	56142076	genic|chr19:56139813-56142076	GALP	56176008	cd4_activated_scale	0.023964
chr19	56403273	56405627	genic|chr19:56403273-56405627	ZSCAN5A	56368383	cd4_activated_scale	0.025213
chr19	56403273	56405627	genic|chr19:56403273-56405627	AC006116.10	56377284	cd4_activated_scale	0.020578
chr19	56403273	56405627	genic|chr19:56403273-56405627	ZNF582	56393545	cd4_activated_scale	0.042205
chr19	56403273	56405627	genic|chr19:56403273-56405627	ZNF582-AS1	56393656	cd4_activated_scale	0.042205
chr19	56403273	56405627	genic|chr19:56403273-56405627	ZNF583	56397966	cd4_activated_scale	0.039880
chr19	57632610	57634182	genic|chr19:57632610-57634182	ZNF211	57630395	cd4_activated_scale	0.029564
chr19	58097244	58099079	genic|chr19:58097244-58099079	ZNF418	57935393	cd4_activated_scale	0.020180
chr19	58097244	58099079	genic|chr19:58097244-58099079	C19orf18	57974534	cd4_activated_scale	0.023936
chr19	58097244	58099079	genic|chr19:58097244-58099079	AC008969.1	58002061	cd4_activated_scale	0.025506
chr19	58097244	58099079	genic|chr19:58097244-58099079	ZNF606	58003349	cd4_activated_scale	0.025206
chr19	58097244	58099079	genic|chr19:58097244-58099079	ZNF135	58059239	cd4_activated_scale	0.025887
chr19	58097244	58099079	genic|chr19:58097244-58099079	ZSCAN18	58118427	cd4_activated_scale	0.041215
chr19	58097244	58099079	genic|chr19:58097244-58099079	ZNF329	58155110	cd4_activated_scale	0.023097
chr19	58097244	58099079	genic|chr19:58097244-58099079	AC008751.3	58155864	cd4_activated_scale	0.023098
chr19	58097244	58099079	genic|chr19:58097244-58099079	AC020915.1	58266635	cd4_activated_scale	0.022117
chr19	58097244	58099079	genic|chr19:58097244-58099079	AC016629.2	58599355	cd4_activated_scale	0.021171
chr19	58150148	58151005	genic|chr19:58150148-58151005	ZNF329	58155110	cd4_activated_scale	0.023439
chr19	58150148	58151005	genic|chr19:58150148-58151005	AC008751.3	58155864	cd4_activated_scale	0.023440
chr19	58355686	58357430	genic|chr19:58355686-58357430	AC012313.2	58357999	cd4_activated_scale	0.037099
chr19	58513232	58514677	genic|chr19:58513232-58514677	SLC27A5	58512413	cd4_activated_scale	0.234404
chr19	58518864	58520646	genic|chr19:58518864-58520646	ZSCAN22	58326994	cd4_activated_scale	0.024012
chr19	58518864	58520646	genic|chr19:58518864-58520646	AC010642.2	58327248	cd4_activated_scale	0.020797
chr19	58518864	58520646	genic|chr19:58518864-58520646	AC012313.5	58431148	cd4_activated_scale	0.022842
chr19	58518864	58520646	genic|chr19:58518864-58520646	ZNF324	58467045	cd4_activated_scale	0.028611
chr19	58518864	58520646	genic|chr19:58518864-58520646	ZNF446	58474017	cd4_activated_scale	0.026051
chr19	58518864	58520646	genic|chr19:58518864-58520646	AC012313.7	58475763	cd4_activated_scale	0.022580
chr19	58518864	58520646	genic|chr19:58518864-58520646	SLC27A5	58512413	cd4_activated_scale	0.036630
chr19	58518864	58520646	genic|chr19:58518864-58520646	ZBTB45	58538911	cd4_activated_scale	0.029065
chr19	58518864	58520646	genic|chr19:58518864-58520646	UBE2M	58558954	cd4_activated_scale	0.023204
chr19	58562148	58563602	genic|chr19:58562148-58563602	MZF1-AS1	58559129	cd4_activated_scale	0.022519
chr19	58574869	58575907	intergenic|chr19:58574869-58575907	ZNF324B	58451611	cd4_activated_scale	0.020803
chr19	58574869	58575907	intergenic|chr19:58574869-58575907	ZBTB45	58538911	cd4_activated_scale	0.032920
chr19	58574869	58575907	intergenic|chr19:58574869-58575907	UBE2M	58558954	cd4_activated_scale	0.022575
chr19	58574869	58575907	intergenic|chr19:58574869-58575907	MZF1	58573575	cd4_activated_scale	0.050331
chr9	273515	274839	genic|chr9:273515-274839	AL928970.1	27657	cd4_activated_scale	0.021835
chr9	273515	274839	genic|chr9:273515-274839	AL158832.2	209554	cd4_activated_scale	0.035906
chr9	273515	274839	genic|chr9:273515-274839	DOCK8	214854	cd4_activated_scale	0.033777
chr9	273515	274839	genic|chr9:273515-274839	DOCK8-AS1	215893	cd4_activated_scale	0.037787
chr9	273515	274839	genic|chr9:273515-274839	AL158832.1	273002	cd4_activated_scale	0.209549
chr9	277531	279090	genic|chr9:277531-279090	AL928970.1	27657	cd4_activated_scale	0.050788
chr9	277531	279090	genic|chr9:277531-279090	WASHC1	73865	cd4_activated_scale	0.068027
chr9	277531	279090	genic|chr9:277531-279090	FOXD4	118204	cd4_activated_scale	0.028783
chr9	277531	279090	genic|chr9:277531-279090	AL158832.2	209554	cd4_activated_scale	0.074324
chr9	277531	279090	genic|chr9:277531-279090	DOCK8	214854	cd4_activated_scale	0.093249
chr9	277531	279090	genic|chr9:277531-279090	DOCK8-AS1	215893	cd4_activated_scale	0.090057
chr9	277531	279090	genic|chr9:277531-279090	AL158832.1	273002	cd4_activated_scale	0.095046
chr9	277531	279090	genic|chr9:277531-279090	AL161725.2	487774	cd4_activated_scale	0.050620
chr9	277531	279090	genic|chr9:277531-279090	AL161725.1	492248	cd4_activated_scale	0.036363
chr9	277531	279090	genic|chr9:277531-279090	AL392089.1	547135	cd4_activated_scale	0.038729
chr9	277531	279090	genic|chr9:277531-279090	DMRT1	841690	cd4_activated_scale	0.036418
chr9	277531	279090	genic|chr9:277531-279090	DMRT2	1049858	cd4_activated_scale	0.029141
chr9	281421	282992	genic|chr9:281421-282992	DOCK8	214854	cd4_activated_scale	0.020169
chr9	281421	282992	genic|chr9:281421-282992	DOCK8-AS1	215893	cd4_activated_scale	0.020742
chr9	503350	506062	genic|chr9:503350-506062	AL928970.1	27657	cd4_activated_scale	0.025269
chr9	503350	506062	genic|chr9:503350-506062	KANK1	470291	cd4_activated_scale	0.033728
chr9	503350	506062	genic|chr9:503350-506062	AL161725.2	487774	cd4_activated_scale	0.049857
chr9	503350	506062	genic|chr9:503350-506062	AL161725.1	492248	cd4_activated_scale	0.061202
chr9	503350	506062	genic|chr9:503350-506062	AL392089.1	547135	cd4_activated_scale	0.041059
chr9	1047578	1048682	genic|chr9:1047578-1048682	DMRT2	1049858	cd4_activated_scale	0.064868
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL928970.1	27657	cd4_activated_scale	0.074546
chr9	2014636	2018281	genic|chr9:2014636-2018281	WASHC1	73865	cd4_activated_scale	0.049768
chr9	2014636	2018281	genic|chr9:2014636-2018281	FOXD4	118204	cd4_activated_scale	0.043995
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL158832.2	209554	cd4_activated_scale	0.053386
chr9	2014636	2018281	genic|chr9:2014636-2018281	DOCK8	214854	cd4_activated_scale	0.058588
chr9	2014636	2018281	genic|chr9:2014636-2018281	DOCK8-AS1	215893	cd4_activated_scale	0.036470
chr9	2014636	2018281	genic|chr9:2014636-2018281	KANK1	470291	cd4_activated_scale	0.026744
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL161725.2	487774	cd4_activated_scale	0.064266
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL161725.1	492248	cd4_activated_scale	0.067274
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL392089.1	547135	cd4_activated_scale	0.064315
chr9	2014636	2018281	genic|chr9:2014636-2018281	DMRT1	841690	cd4_activated_scale	0.084507
chr9	2014636	2018281	genic|chr9:2014636-2018281	DMRT2	1049858	cd4_activated_scale	0.089573
chr9	2014636	2018281	genic|chr9:2014636-2018281	SMARCA2	1980290	cd4_activated_scale	0.141845
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL359076.1	2046023	cd4_activated_scale	0.157718
chr9	2014636	2018281	genic|chr9:2014636-2018281	VLDLR	2621787	cd4_activated_scale	0.061092
chr9	2014636	2018281	genic|chr9:2014636-2018281	VLDLR-AS1	2643359	cd4_activated_scale	0.068300
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL450467.1	2654371	cd4_activated_scale	0.055153
chr9	2014636	2018281	genic|chr9:2014636-2018281	KCNV2	2717510	cd4_activated_scale	0.070042
chr9	2014636	2018281	genic|chr9:2014636-2018281	PUM3	2844095	cd4_activated_scale	0.047966
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL354977.2	3630947	cd4_activated_scale	0.038296
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL354977.1	3689626	cd4_activated_scale	0.036047
chr9	2014636	2018281	genic|chr9:2014636-2018281	GLIS3-AS1	3898642	cd4_activated_scale	0.034201
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL359095.1	4071884	cd4_activated_scale	0.032125
chr9	2014636	2018281	genic|chr9:2014636-2018281	GLIS3	4348392	cd4_activated_scale	0.026641
chr9	2014636	2018281	genic|chr9:2014636-2018281	SLC1A1	4490468	cd4_activated_scale	0.023287
chr9	2014636	2018281	genic|chr9:2014636-2018281	AL133480.1	6449558	cd4_activated_scale	0.020137
chr9	2022468	2024048	genic|chr9:2022468-2024048	AL359076.1	2046023	cd4_activated_scale	0.027570
chr9	2043771	2044894	genic|chr9:2043771-2044894	AL359076.1	2046023	cd4_activated_scale	0.033720
chr9	2053847	2054347	genic|chr9:2053847-2054347	AL359076.1	2046023	cd4_activated_scale	0.046894
chr9	2054797	2055805	genic|chr9:2054797-2055805	AL359076.1	2046023	cd4_activated_scale	0.051851
chr9	3528280	3528968	genic|chr9:3528280-3528968	RFX3	3526004	cd4_activated_scale	0.045227
chr9	3528280	3528968	genic|chr9:3528280-3528968	RFX3-AS1	3526723	cd4_activated_scale	0.045226
chr9	3528280	3528968	genic|chr9:3528280-3528968	AL354977.2	3630947	cd4_activated_scale	0.020203
chr9	3528280	3528968	genic|chr9:3528280-3528968	AL354977.1	3689626	cd4_activated_scale	0.020430
chr9	4344720	4345693	genic|chr9:4344720-4345693	GLIS3	4348392	cd4_activated_scale	0.020337
chr9	4745763	4747036	genic|chr9:4745763-4747036	AK3	4742043	cd4_activated_scale	0.022132
chr9	4970580	4972044	intergenic|chr9:4970580-4972044	JAK2	4984390	cd4_activated_scale	0.024774
chr9	5186157	5187475	intergenic|chr9:5186157-5187475	INSL6	5185647	cd4_activated_scale	0.051305
chr9	5350569	5351441	intergenic|chr9:5350569-5351441	AL135786.2	5352410	cd4_activated_scale	0.028740
chr9	5435881	5436682	genic|chr9:5435881-5436682	PLGRKT	5437925	cd4_activated_scale	0.050449
chr9	5446292	5447894	intergenic|chr9:5446292-5447894	CD274	5450503	cd4_activated_scale	0.031812
chr9	5451351	5451940	genic|chr9:5451351-5451940	CD274	5450503	cd4_activated_scale	0.046225
chr9	5841143	5842441	intergenic|chr9:5841143-5842441	ERMP1	5833117	cd4_activated_scale	0.027633
chr9	5885834	5887807	genic|chr9:5885834-5887807	MLANA	5890889	cd4_activated_scale	0.024721
chr9	6049483	6050250	genic|chr9:6049483-6050250	AL162384.1	6047360	cd4_activated_scale	0.023330
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	VLDLR-AS1	2643359	cd4_activated_scale	0.026761
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	GLIS3-AS1	3898642	cd4_activated_scale	0.021808
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL359095.1	4071884	cd4_activated_scale	0.023387
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	GLIS3	4348392	cd4_activated_scale	0.023861
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	SLC1A1	4490468	cd4_activated_scale	0.023192
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	IGHEP2	5113549	cd4_activated_scale	0.030514
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	INSL6	5185647	cd4_activated_scale	0.028695
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	RLN2	5304716	cd4_activated_scale	0.029985
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	RLN1	5339876	cd4_activated_scale	0.025361
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL135786.2	5352410	cd4_activated_scale	0.031824
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	PLGRKT	5437925	cd4_activated_scale	0.025282
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	CD274	5450503	cd4_activated_scale	0.022266
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	PDCD1LG2	5510531	cd4_activated_scale	0.030328
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	RIC1	5629025	cd4_activated_scale	0.027887
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL162253.2	5629748	cd4_activated_scale	0.027901
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL136980.1	5720244	cd4_activated_scale	0.044654
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	ERMP1	5833117	cd4_activated_scale	0.033541
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	MLANA	5890889	cd4_activated_scale	0.044135
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	KIAA2026	6008482	cd4_activated_scale	0.026859
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	RANBP6	6015625	cd4_activated_scale	0.032050
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL162384.1	6047360	cd4_activated_scale	0.045757
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	UHRF2	6413151	cd4_activated_scale	0.029923
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL133480.1	6449558	cd4_activated_scale	0.057024
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	GLDC	6645783	cd4_activated_scale	0.088408
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL162411.1	6645956	cd4_activated_scale	0.088410
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	LINC02851	6704270	cd4_activated_scale	0.121372
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL354707.1	6716157	cd4_activated_scale	0.069588
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	KDM4C	6720863	cd4_activated_scale	0.071138
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL513412.1	6902670	cd4_activated_scale	0.079314
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL161443.1	7177577	cd4_activated_scale	0.062542
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	AL354694.1	7786688	cd4_activated_scale	0.066942
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	DMAC1	7888380	cd4_activated_scale	0.076267
chr9	6680485	6682661	intergenic|chr9:6680485-6682661	PTPRD	10612723	cd4_activated_scale	0.073831
chr9	6756601	6759564	genic|chr9:6756601-6759564	VLDLR-AS1	2643359	cd4_activated_scale	0.021304
chr9	6756601	6759564	genic|chr9:6756601-6759564	KCNV2	2717510	cd4_activated_scale	0.022196
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL354977.2	3630947	cd4_activated_scale	0.023008
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL354977.1	3689626	cd4_activated_scale	0.022712
chr9	6756601	6759564	genic|chr9:6756601-6759564	GLIS3-AS1	3898642	cd4_activated_scale	0.025384
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL359095.1	4071884	cd4_activated_scale	0.027180
chr9	6756601	6759564	genic|chr9:6756601-6759564	GLIS3	4348392	cd4_activated_scale	0.027649
chr9	6756601	6759564	genic|chr9:6756601-6759564	SLC1A1	4490468	cd4_activated_scale	0.026825
chr9	6756601	6759564	genic|chr9:6756601-6759564	SPATA6L	4666674	cd4_activated_scale	0.020317
chr9	6756601	6759564	genic|chr9:6756601-6759564	JAK2	4984390	cd4_activated_scale	0.023410
chr9	6756601	6759564	genic|chr9:6756601-6759564	IGHEP2	5113549	cd4_activated_scale	0.034888
chr9	6756601	6759564	genic|chr9:6756601-6759564	INSL6	5185647	cd4_activated_scale	0.032744
chr9	6756601	6759564	genic|chr9:6756601-6759564	RLN2	5304716	cd4_activated_scale	0.043963
chr9	6756601	6759564	genic|chr9:6756601-6759564	RLN1	5339876	cd4_activated_scale	0.028800
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL135786.2	5352410	cd4_activated_scale	0.042590
chr9	6756601	6759564	genic|chr9:6756601-6759564	PLGRKT	5437925	cd4_activated_scale	0.028871
chr9	6756601	6759564	genic|chr9:6756601-6759564	CD274	5450503	cd4_activated_scale	0.022108
chr9	6756601	6759564	genic|chr9:6756601-6759564	PDCD1LG2	5510531	cd4_activated_scale	0.034206
chr9	6756601	6759564	genic|chr9:6756601-6759564	RIC1	5629025	cd4_activated_scale	0.027469
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL162253.2	5629748	cd4_activated_scale	0.027484
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL136980.1	5720244	cd4_activated_scale	0.051524
chr9	6756601	6759564	genic|chr9:6756601-6759564	ERMP1	5833117	cd4_activated_scale	0.050142
chr9	6756601	6759564	genic|chr9:6756601-6759564	MLANA	5890889	cd4_activated_scale	0.067040
chr9	6756601	6759564	genic|chr9:6756601-6759564	KIAA2026	6008482	cd4_activated_scale	0.025143
chr9	6756601	6759564	genic|chr9:6756601-6759564	RANBP6	6015625	cd4_activated_scale	0.042691
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL162384.1	6047360	cd4_activated_scale	0.062024
chr9	6756601	6759564	genic|chr9:6756601-6759564	UHRF2	6413151	cd4_activated_scale	0.039468
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL133480.1	6449558	cd4_activated_scale	0.061671
chr9	6756601	6759564	genic|chr9:6756601-6759564	GLDC	6645783	cd4_activated_scale	0.079947
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL162411.1	6645956	cd4_activated_scale	0.079949
chr9	6756601	6759564	genic|chr9:6756601-6759564	LINC02851	6704270	cd4_activated_scale	0.070624
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL354707.1	6716157	cd4_activated_scale	0.104098
chr9	6756601	6759564	genic|chr9:6756601-6759564	KDM4C	6720863	cd4_activated_scale	0.093705
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL513412.1	6902670	cd4_activated_scale	0.070650
chr9	6756601	6759564	genic|chr9:6756601-6759564	AL161443.1	7177577	cd4_activated_scale	0.094801
